Case Number,Case Subtype,Case File Date,Claim Amount,Case Status,Next Hearing Desc,Next Hearing Date,Disposition Desc,Disposition Date,Judgment Text,Judgment Date,Judgment Amount,Attorney Fees,Court Costs,Pre-Judg Int Rate,Post-Judg Int Rate,PATT,DATT,JFP,JFD
211200136329,Small Claims,05/13/2021,3750.0,Disposed,Default Docket,04/25/2024,Default Judgment (OCA),04/25/2024,Default Judgment,04/25/2024,2500.0,0.0,129.0,0.0,8.5,0,0,0,0
211200149822,Debt Claim,05/21/2021,5621.71,Disposed,,,Agreed Judgment (OCA),04/20/2024,Agreed Judgment,04/20/2024,5621.71,0.0,114.0,0.0,8.5,1,1,0,0
211200150713,Debt Claim,05/24/2021,1960.05,Disposed,,,Agreed Judgment (OCA),04/23/2024,Agreed Judgment,04/23/2024,1960.05,0.0,122.0,0.0,8.5,1,1,0,0
211200164124,Debt Claim,06/08/2021,2503.12,Disposed,Judge Trial,04/29/2024,Trial or Hearing by Judge (OCA),04/29/2024,Final Judgment,04/29/2024,0.0,0.0,0.0,0.0,,1,1,0,0
211200227016,Small Claims,08/10/2021,5394.99,Disposed,Jury Trial,04/17/2024,Default Judgment (OCA),04/17/2024,Default Judgment,04/17/2024,5394.99,0.0,71.0,0.0,5.0,1,0,0,0
211200238691,Debt Claim,08/19/2021,2326.0,Disposed,Judge Trial,04/15/2024,Trial or Hearing by Judge (OCA),04/15/2024,Final Judgment,04/15/2024,0.0,0.0,0.0,0.0,,1,1,0,0
211200242751,Debt Claim,08/24/2021,7706.32,Disposed,Judge Trial,04/29/2024,Default Judgment (OCA),04/29/2024,Default Judgment,04/29/2024,7706.32,0.0,137.48,0.0,8.5,1,1,0,0
211200259377,Small Claims,09/09/2021,0.0,Disposed,Jury Trial,04/24/2024,Trial or Hearing by Judge (OCA),04/24/2024,Final Judgment,04/24/2024,0.0,0.0,0.0,0.0,,0,1,0,0
211200289293,Debt Claim,10/07/2021,2627.56,Disposed,Judge Trial,04/15/2024,Trial or Hearing by Judge (OCA),04/15/2024,Final Judgment,04/15/2024,0.0,0.0,0.0,0.0,,1,1,0,0
211200334476,Small Claims,11/15/2021,2858.74,Disposed,Jury Trial,04/24/2024,Default Judgment (OCA),04/24/2024,Default Judgment,04/24/2024,2858.74,3600.0,54.0,0.0,8.5,1,1,0,0
211200338726,Debt Claim,11/19/2021,19720.05,Disposed,,,Agreed Judgment (OCA),04/03/2024,Agreed Judgment,04/03/2024,19720.05,0.0,135.0,0.0,,1,1,0,0
211200345680,Debt Claim,11/29/2021,3413.34,Disposed,Judge Trial,04/01/2024,Trial or Hearing by Judge (OCA),04/01/2024,Final Judgment,04/01/2024,3413.34,0.0,0.0,0.0,8.5,1,0,0,0
211200348626,Debt Claim,12/01/2021,8160.91,Disposed,,,Agreed Judgment (OCA),04/01/2024,Agreed Judgment,04/01/2024,8160.91,0.0,119.0,0.0,,1,1,0,0
211200358427,Debt Claim,12/09/2021,2447.36,Disposed,Judge Trial,04/22/2024,Default Judgment (OCA),04/22/2024,Default Judgment,04/22/2024,2447.36,0.0,135.0,0.0,8.5,1,0,0,0
221200023500,Debt Claim,01/11/2022,4608.11,Disposed,Judge Trial,04/29/2024,Default Judgment (OCA),04/29/2024,Default Judgment,04/29/2024,4608.11,0.0,142.06,0.0,,1,0,0,0
221200025413,Debt Claim,01/13/2022,1046.84,Disposed,Judge Trial,04/08/2024,Default Judgment (OCA),04/08/2024,Default Judgment,04/10/2024,1046.84,0.0,140.0,0.0,8.5,1,0,0,0
221200055456,Debt Claim,02/18/2022,1397.9,Disposed,Judge Trial,04/15/2024,Trial or Hearing by Judge (OCA),04/15/2024,Final Judgment,04/15/2024,0.0,0.0,0.0,0.0,,1,0,0,0
221200070096,Small Claims,03/01/2022,134.64,Disposed,Default Docket,04/25/2024,Default Judgment (OCA),04/25/2024,Default Judgment,04/25/2024,134.64,0.0,0.0,0.0,8.5,1,0,0,0
221200072191,Debt Claim,03/03/2022,3946.89,Disposed,,,Agreed Judgment (OCA),04/15/2024,Agreed Judgment,04/15/2024,3946.89,0.0,127.0,0.0,8.5,1,1,0,0
221200178780,Small Claims,05/23/2022,6569.28,Disposed,Judge Trial,04/25/2024,Trial or Hearing by Judge (OCA),04/25/2024,Final Judgment,04/25/2024,6569.28,1000.0,309.0,0.0,8.5,1,0,0,0
221200195593,Debt Claim,06/02/2022,5239.22,Disposed,,,Agreed Judgment (OCA),04/24/2024,Agreed Judgment,04/24/2024,5239.22,0.0,0.0,0.0,,1,1,0,0
221200295160,Small Claims,08/19/2022,1000.0,Disposed,Jury Trial,04/17/2024,Trial by Jury (OCA),04/17/2024,Final Judgment,04/17/2024,0.0,0.0,0.0,0.0,,0,0,0,0
221200310702,Small Claims,09/06/2022,9225.0,Disposed,Default Docket,04/25/2024,Trial or Hearing by Judge (OCA),04/25/2024,Final Judgment,04/25/2024,3725.0,0.0,129.0,0.0,8.5,0,0,0,0
221200331951,Small Claims,09/21/2022,0.0,Disposed,Default Docket,04/25/2024,Default Judgment (OCA),04/25/2024,Default Judgment,04/25/2024,2871.0,0.0,54.0,0.0,8.5,1,0,0,0
221200344467,Small Claims,09/29/2022,7313.28,Disposed,Default Docket,04/25/2024,Default Judgment (OCA),04/25/2024,Default Judgment,04/25/2024,6190.0,0.0,129.0,0.0,8.5,0,0,0,0
221200344771,Debt Claim,09/30/2022,4649.03,Disposed,Judge Trial,04/29/2024,Trial or Hearing by Judge (OCA),04/29/2024,Final Judgment,04/29/2024,0.0,0.0,0.0,0.0,,1,1,0,0
221200377874,Debt Claim,10/24/2022,1691.32,Disposed,,,Agreed Judgment (OCA),04/14/2024,Agreed Judgment,04/14/2024,1691.32,0.0,127.0,0.0,8.5,1,0,0,0
221200380803,Debt Claim,10/26/2022,1800.0,Disposed,,,Agreed Judgment (OCA),04/24/2024,Agreed Judgment,04/24/2024,1800.0,0.0,140.0,0.0,8.5,1,1,0,0
221200398283,Small Claims,11/07/2022,2931.23,Disposed,Default Docket,04/25/2024,Default Judgment (OCA),04/25/2024,Default Judgment,04/25/2024,2931.23,0.0,215.56,0.0,8.25,1,0,0,0
221200450651,Small Claims,12/16/2022,850.0,Disposed,Default Docket,04/25/2024,Default Judgment (OCA),04/25/2024,Default Judgment,04/25/2024,850.0,0.0,129.0,0.0,8.5,0,0,0,0
231200006818,Small Claims,01/06/2023,15000.0,Disposed,Judge Trial,04/25/2024,Trial or Hearing by Judge (OCA),04/25/2024,Final Judgment,04/25/2024,3000.0,0.0,54.0,0.0,8.5,1,1,0,0
231200142858,Debt Claim,04/04/2023,2951.89,Disposed,,,Agreed Judgment (OCA),04/03/2024,Agreed Judgment,04/03/2024,2951.89,0.0,142.06,0.0,,1,1,0,0
231200162822,Debt Claim,05/01/2023,3214.26,Disposed,,,Agreed Judgment (OCA),04/05/2024,Agreed Judgment,04/05/2024,3214.26,0.0,132.0,0.0,,1,0,0,0
231200193296,Debt Claim,05/23/2023,3852.79,Disposed,Judge Trial,04/08/2024,Default Judgment (OCA),04/08/2024,Default Judgment,04/10/2024,3852.79,0.0,140.0,0.0,8.5,1,0,0,0
231200228742,Debt Claim,06/20/2023,2563.71,Disposed,Judge Trial,04/15/2024,Trial or Hearing by Judge (OCA),04/15/2024,Final Judgment,04/15/2024,2563.71,0.0,140.5,0.0,8.5,1,0,0,0
231200241074,Debt Claim,06/27/2023,4047.33,Disposed,,,Agreed Judgment (OCA),04/04/2024,Agreed Judgment,04/04/2024,4047.33,0.0,119.0,0.0,8.5,1,1,0,0
231200269188,Debt Claim,07/20/2023,2492.43,Disposed,,,Agreed Judgment (OCA),04/23/2024,Agreed Judgment,04/23/2024,2492.43,0.0,131.0,0.0,8.5,1,1,0,0
231200292492,Debt Claim,08/07/2023,6000.0,Disposed,,,Agreed Judgment (OCA),04/15/2024,Agreed Judgment,04/15/2024,6000.0,2125.0,129.0,0.0,8.5,1,1,0,0
231200307520,Debt Claim,08/14/2023,10956.16,Disposed,Judge Trial,04/22/2024,Trial or Hearing by Judge (OCA),04/22/2024,Final Judgment,04/22/2024,0.0,0.0,0.0,0.0,,1,1,0,0
231200307721,Debt Claim,08/18/2023,1651.18,Disposed,,,Agreed Judgment (OCA),04/15/2024,Agreed Judgment,04/15/2024,1651.18,0.0,142.06,0.0,8.5,1,1,0,0
231200308103,Small Claims,08/18/2023,6165.01,Disposed,Judge Trial,04/11/2024,Trial or Hearing by Judge (OCA),04/11/2024,Final Judgment,04/11/2024,0.0,0.0,0.0,0.0,,0,0,0,0
231200330198,Debt Claim,08/29/2023,6193.05,Disposed,,,Agreed Judgment (OCA),04/01/2024,Agreed Judgment,04/01/2024,6193.05,0.0,140.0,0.0,,1,1,0,0
231200369295,Debt Claim,10/02/2023,4416.35,Disposed,,,Agreed Judgment (OCA),04/23/2024,Agreed Judgment,04/23/2024,4416.35,0.0,142.06,0.0,,1,1,0,0
231200399503,Debt Claim,10/25/2023,2194.48,Disposed,,,Agreed Judgment (OCA),04/20/2024,Agreed Judgment,04/20/2024,2194.48,0.0,119.0,0.0,8.5,1,0,0,0
231200419952,Debt Claim,11/10/2023,10563.63,Disposed,,,Agreed Judgment (OCA),04/05/2024,Agreed Judgment,04/05/2024,9603.33,960.3,147.25,0.0,8.5,1,0,0,0
241200008157,Debt Claim,01/04/2024,1922.01,Disposed,,,Agreed Judgment (OCA),04/05/2024,Agreed Judgment,04/05/2024,1922.01,0.0,54.0,0.0,8.5,1,1,0,0
241200018131,Debt Claim,01/12/2024,1512.15,Disposed,,,Agreed Judgment (OCA),04/20/2024,Agreed Judgment,04/20/2024,1512.15,0.0,54.0,0.0,8.5,1,1,0,0
241200018478,Eviction,01/16/2024,1280.0,Disposed,Hearing,06/25/2024,Default Judgment (OCA),04/02/2024,Default Judgment,04/02/2024,968.0,0.0,129.0,0.0,8.5,0,0,0,0
241200018617,Debt Claim,01/17/2024,3712.39,Disposed,,,Agreed Judgment (OCA),04/03/2024,Agreed Judgment,04/03/2024,3712.39,0.0,146.72,0.0,,1,0,0,0
241200037690,Debt Claim,01/23/2024,4334.26,Disposed,,,Agreed Judgment (OCA),04/23/2024,Agreed Judgment,04/23/2024,4334.26,0.0,54.0,0.0,8.5,1,1,0,0
241200074515,Debt Claim,02/27/2024,2668.7,Disposed,,,Agreed Judgment (OCA),04/29/2024,Agreed Judgment,04/29/2024,2668.7,0.0,146.72,0.0,,1,0,0,0
241200083493,Debt Claim,03/05/2024,4939.11,Disposed,,,Agreed Judgment (OCA),04/15/2024,Agreed Judgment,04/15/2024,4684.08,0.0,129.0,280.55,8.5,0,0,0,0
241200083567,Eviction,03/06/2024,2459.0,Disposed,Eviction Docket,04/02/2024,Trial or Hearing by Judge (OCA),04/02/2024,Final Judgment,04/02/2024,0.0,0.0,0.0,0.0,,0,0,0,0
241200086480,Debt Claim,03/07/2024,2872.1,Disposed,,,Agreed Judgment (OCA),04/20/2024,Agreed Judgment,04/20/2024,2872.1,0.0,121.6,0.0,8.5,1,1,0,0
241200087225,Eviction,03/08/2024,2085.62,Disposed,Eviction Docket,04/02/2024,Trial or Hearing by Judge (OCA),04/02/2024,Final Judgment,04/02/2024,1833.0,0.0,129.0,0.0,8.5,0,0,0,0
241200087300,Eviction,03/08/2024,3484.33,Disposed,Eviction Docket,04/02/2024,Trial or Hearing by Judge (OCA),04/02/2024,Final Judgment,04/02/2024,2944.0,0.0,129.0,0.0,8.5,0,0,0,0
241200091767,Eviction,03/12/2024,1825.0,Disposed,Eviction Docket,04/09/2024,Default Judgment (OCA),04/09/2024,Default Judgment,04/09/2024,2372.0,0.0,129.0,0.0,8.5,0,0,0,0
241200092603,Eviction,03/12/2024,2224.0,Disposed,Eviction Docket,04/02/2024,Default Judgment (OCA),04/02/2024,Default Judgment,04/02/2024,2372.0,0.0,129.0,0.0,8.5,0,0,0,0
241200094268,Eviction,03/13/2024,1520.0,Disposed,Eviction Docket,04/02/2024,Default Judgment (OCA),04/02/2024,Default Judgment,04/02/2024,1621.0,0.0,129.0,0.0,8.5,0,0,0,0
241200094548,Eviction,03/13/2024,1655.0,Appeal,Eviction Docket,04/09/2024,Appeal Filed,04/15/2024,Final Judgment,04/09/2024,1356.0,0.0,129.0,0.0,8.5,0,0,0,0
241200094848,Eviction,03/14/2024,2475.0,Appeal,Eviction Docket,04/09/2024,Appeal Filed,04/16/2024,Default Judgment,04/09/2024,2475.0,0.0,129.0,0.0,8.5,0,0,0,0
241200095023,Eviction,03/14/2024,3427.5,Disposed,Eviction Docket,04/02/2024,Trial or Hearing by Judge (OCA),04/02/2024,Final Judgment,04/02/2024,0.0,0.0,0.0,0.0,,0,0,0,0
241200095031,Eviction,03/14/2024,1806.19,Disposed,Eviction Docket,04/02/2024,Default Judgment (OCA),04/02/2024,Default Judgment,04/02/2024,2622.0,0.0,129.0,0.0,8.5,0,0,0,0
241200095036,Eviction,03/14/2024,11325.57,Disposed,Eviction Docket,04/02/2024,Trial or Hearing by Judge (OCA),04/02/2024,Final Judgment,04/02/2024,12173.0,0.0,129.0,0.0,8.5,0,0,0,0
241200095041,Eviction,03/14/2024,7782.9,Disposed,Eviction Docket,04/09/2024,Default Judgment (OCA),04/09/2024,Default Judgment,04/09/2024,8706.0,0.0,129.0,0.0,8.5,0,0,0,0
241200095043,Eviction,03/14/2024,5717.32,Appeal,Eviction Docket,04/02/2024,Appeal Filed,04/09/2024,Default Judgment,04/02/2024,6273.0,0.0,129.0,0.0,8.5,0,0,0,0
241200095046,Eviction,03/14/2024,6326.42,Appeal,Eviction Docket,04/02/2024,Appeal Filed,04/08/2024,Final Judgment,04/02/2024,7804.0,0.0,129.0,0.0,8.5,0,1,0,0
241200095082,Eviction,03/14/2024,6898.87,Disposed,Eviction Docket,04/02/2024,Default Judgment (OCA),04/02/2024,Default Judgment,04/02/2024,7763.0,0.0,129.0,0.0,8.5,0,0,0,0
241200099795,Eviction,03/18/2024,0.0,Disposed,Eviction Docket,04/02/2024,Default Judgment (OCA),04/02/2024,Default Judgment,04/02/2024,0.0,0.0,129.0,0.0,8.5,0,0,0,0
241200099980,Eviction,03/18/2024,2700.0,Disposed,Eviction Docket,04/02/2024,Default Judgment (OCA),04/02/2024,Default Judgment,04/02/2024,2700.0,129.0,0.0,0.0,8.5,0,0,0,0
241200100880,Eviction,03/18/2024,19700.0,Disposed,Eviction Docket,04/02/2024,Default Judgment (OCA),04/02/2024,Default Judgment,04/02/2024,19700.0,0.0,129.0,0.0,8.5,0,0,0,0
241200100981,Eviction,03/18/2024,2742.0,Disposed,Eviction Docket,04/16/2024,Trial or Hearing by Judge (OCA),04/16/2024,Final Judgment,04/16/2024,4395.0,0.0,129.0,0.0,8.5,0,0,0,0
241200101614,Eviction,03/19/2024,1530.65,Disposed,Eviction Docket,04/02/2024,Default Judgment (OCA),04/02/2024,Default Judgment,04/02/2024,980.0,0.0,129.0,0.0,8.5,0,0,0,0
241200102641,Eviction,03/19/2024,1421.0,Disposed,Eviction Docket,04/02/2024,Trial or Hearing by Judge (OCA),04/02/2024,Final Judgment,04/02/2024,1421.0,0.0,129.0,0.0,8.5,0,0,0,0
241200104572,Eviction,03/21/2024,1000.0,Disposed,Eviction Docket,04/09/2024,Trial or Hearing by Judge (OCA),04/09/2024,Final Judgment,04/09/2024,1300.0,0.0,129.0,0.0,8.5,0,1,0,0
241200104755,Eviction,03/21/2024,6400.0,Appeal,Eviction Docket,04/16/2024,Appeal Filed,04/23/2024,Final Judgment,04/16/2024,6880.0,0.0,129.0,0.0,8.5,0,0,0,0
241200104829,Eviction,03/20/2024,1344.0,Disposed,Eviction Docket,04/09/2024,Default Judgment (OCA),04/09/2024,Default Judgment,04/09/2024,2208.0,0.0,129.0,0.0,8.5,0,0,0,0
241200104965,Eviction,03/21/2024,1597.0,Appeal,Hearing,04/22/2024,Appeal Filed,04/15/2024,Default Judgment,04/09/2024,1925.0,0.0,204.0,0.0,8.5,0,0,0,0
241200106219,Eviction,03/22/2024,700.0,Disposed,Eviction Docket,04/09/2024,Trial or Hearing by Judge (OCA),04/09/2024,Final Judgment,04/09/2024,820.0,0.0,129.0,0.0,8.5,0,1,0,0
241200108455,Eviction,03/22/2024,8786.64,Disposed,Eviction Docket,04/09/2024,Trial or Hearing by Judge (OCA),04/09/2024,Final Judgment,04/09/2024,8006.0,0.0,129.0,0.0,,0,0,0,0
241200110930,Eviction,03/26/2024,4674.0,Disposed,Eviction Docket,04/09/2024,Trial or Hearing by Judge (OCA),04/09/2024,Final Judgment,04/09/2024,4271.0,0.0,279.0,0.0,8.5,0,0,0,0
241200110973,Eviction,03/26/2024,1267.68,Appeal,Eviction Docket,04/09/2024,Appeal Filed,04/16/2024,Default Judgment,04/09/2024,1592.0,0.0,129.0,0.0,8.5,0,0,0,0
241200121730,Eviction,04/03/2024,9370.0,Disposed,Eviction Docket,04/30/2024,Default Judgment (OCA),04/30/2024,Default Judgment,04/30/2024,12545.0,1000.0,129.0,0.0,8.5,1,0,0,0
241200126491,Eviction,04/08/2024,2460.0,Appeal,Eviction Docket,04/23/2024,Appeal Filed,04/30/2024,Final Judgment,04/23/2024,2173.0,0.0,129.0,0.0,8.5,0,0,0,0
241200126527,Eviction,04/08/2024,2070.0,Disposed,Eviction Docket,04/23/2024,Trial or Hearing by Judge (OCA),04/23/2024,Final Judgment,04/23/2024,1590.0,0.0,129.0,0.0,8.5,0,0,0,0
241200126584,Eviction,04/08/2024,2070.0,Disposed,Eviction Docket,04/23/2024,Trial or Hearing by Judge (OCA),04/23/2024,Final Judgment,04/23/2024,1828.0,0.0,129.0,0.0,8.5,0,0,0,0
241200127324,Eviction,04/08/2024,8000.0,Disposed,Eviction Docket,04/30/2024,Default Judgment (OCA),04/30/2024,Default Judgment,04/30/2024,8000.0,900.0,129.0,0.0,8.5,1,0,0,0
241200127657,Eviction,04/09/2024,685.0,Disposed,Eviction Docket,04/30/2024,Default Judgment (OCA),04/30/2024,Default Judgment,04/30/2024,0.0,0.0,129.0,0.0,,0,0,0,0
241200127694,Eviction,04/09/2024,3350.0,Disposed,Eviction Docket,04/30/2024,Default Judgment (OCA),04/30/2024,Default Judgment,04/30/2024,3350.0,0.0,129.0,0.0,8.5,0,0,0,0
241200129524,Eviction,04/10/2024,1225.0,Appeal,Eviction Docket,04/30/2024,Appeal Filed,05/06/2024,Default Judgment,04/30/2024,1125.0,0.0,129.0,0.0,8.5,0,0,0,0
241200131902,Eviction,04/11/2024,4356.24,Disposed,Eviction Docket,04/30/2024,Default Judgment (OCA),04/30/2024,Default Judgment,04/30/2024,5260.0,0.0,129.0,0.0,8.5,0,0,0,0
241200131933,Eviction,04/11/2024,4065.0,Disposed,Eviction Docket,04/30/2024,Trial or Hearing by Judge (OCA),04/30/2024,Final Judgment,04/30/2024,8130.0,0.0,129.0,0.0,8.5,0,0,0,0
241200133946,Eviction,04/12/2024,0.0,Appeal,Eviction Docket,04/30/2024,Appeal Filed,05/06/2024,Default Judgment,04/30/2024,0.0,129.0,0.0,0.0,,0,0,0,0
241200138015,Eviction,04/15/2024,1865.26,Appeal,Eviction Docket,04/30/2024,Appeal Filed,05/07/2024,Final Judgment,04/30/2024,1267.0,0.0,129.0,0.0,8.5,0,0,0,0
181200109297,Debt Claim,03/05/2018,1625.1,Disposed,Intent to Dismiss for Want of Prosecution,11/18/2021,Agreed Judgment (OCA),05/10/2024,Agreed Judgment,05/10/2024,1625.1,0.0,49.0,0.0,8.5,1,1,0,0
181200136512,Debt Claim,03/07/2018,2473.99,Disposed,Judge Trial,05/20/2024,Default Judgment (OCA),05/20/2024,Default Judgment,05/20/2024,2473.99,0.0,49.0,0.0,,1,0,0,0
181200451731,Debt Claim,10/05/2018,6993.23,Disposed,Judge Trial,05/06/2024,Trial or Hearing by Judge (OCA),05/06/2024,Final Judgment,05/06/2024,0.0,0.0,0.0,0.0,,1,1,0,0
181200509366,Debt Claim,11/15/2018,,Disposed,Judge Trial,05/20/2024,Default Judgment (OCA),05/20/2024,Default Judgment,05/20/2024,3077.02,0.0,49.0,0.0,,1,0,0,0
191200044893,Debt Claim,01/25/2019,4750.78,Disposed,Judge Trial,05/20/2024,Trial or Hearing by Judge (OCA),05/20/2024,Final Judgment,05/20/2024,0.0,0.0,0.0,0.0,,1,0,0,0
191200045439,Debt Claim,01/29/2019,2488.61,Dismissed,Judge Trial,05/20/2024,Non-suited or Dismissed by Plaintiff (OCA),06/11/2024,Default Judgment,05/20/2024,2488.61,0.0,131.5,0.0,,1,1,0,0
